,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1503,Ataxic,Switch,Ataxic03,S2,Intersplit,34,4,9,2.30759129379733,0.8651709228179243,-1.1896224076675201,-0.0024364325418514132,-0.11872185601130525,0.7052638313986819,0.6269949453848653,-3.498383968971403,-9.090909090911737
1504,Ataxic,Switch,Ataxic03,S2,Split,35,5,11,-11.533255528922055,-3.4334847421357466,11.225413337823763,-0.11622449856621112,11.428883099796764,4.331780764390288,-10.569233364529083,-15.62250916626813,-39.39393939392903
1505,Ataxic,Switch,Ataxic03,S2,Washout,36,0,7,1.3541578042386462,-0.17040503145470964,-1.161205370436087,-0.005718822950820587,1.5491947983250114,-0.8070984272041954,0.7146004474524403,-1.3325560247909713,-7.275957614183426e-12
1506,Ataxic,Switch,Ataxic03,S2,Washout,37,1,8,2.1074237245501592,1.5443684597208005,-1.3729853088004562,-0.0029129452175626624,0.12936062282985006,1.0257104430535549,1.269149780273466,-1.9830659536521793,-6.0606060606005485
1507,Ataxic,Switch,Ataxic03,S2,Washout,38,2,9,2.624881628787861,1.359243895240322,-0.43156805861261693,0.0026030400607052334,-0.6793629039417866,1.2638082407941553,0.6742111360183998,-2.207857748450916,-9.090909090903551
1508,Ataxic,Switch,Ataxic03,S2,Washout,39,3,10,2.880793870097442,0.9942948858344494,-1.7287581474893035,-0.00010675604056148424,-1.4221384067728238,1.4756030372764997,0.5976060424188248,-3.10268045807922,-6.060606060601231
1509,Ataxic,Switch,Ataxic03,S2,Washout,40,4,11,1.1725377554845124,0.9031510456299827,-0.21460628314973462,-0.0010886390898304787,1.1740173956360138,0.8203597295851779,0.5035843512024627,-1.4852011265169267,-3.0303030302966363
1510,Ataxic,Switch,Ataxic03,S2,Washout,41,5,12,2.432686391502898,1.1514647641165858,-0.3159118480506238,0.0030861925964081605,-1.5717477509470044,0.6561585057776114,0.8165744820026433,-2.292957769236242,-9.09090909090446
1511,Ataxic,Switch,Ataxic03,S2,Washout,42,6,13,1.3583289252386805,1.050223244561078,-0.4432275751391259,-0.0003910175914263736,0.7795699919112664,0.6507533166544803,0.2980689809780017,-2.472043732306794,-6.0606060606060055
1512,Ataxic,Switch,Ataxic03,S3,Baseline,43,0,6,1.3763080943714314,0.8647900736790817,0.8761508075980844,-0.010958836342766787,4.346766616358877,0.7489110002613799,0.9253737902400658,0.7447940416491718,9.090909090911737
