,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,stance_duration
8989,NotAtaxic,Switch,Switch03,S2,Split,29,2,8,9,-1.5022586090396004,-0.7991598110006564,-3.183874739464184,-0.15435695809024655,11.39551798502606,5.432123126405656,-6.5472809955327165,-30.30303030302457
8990,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,0,5.462715842507123,2.117756159618615,-5.8821659168251,0.00020443685866939829,2.2385876588147227,2.206771542327587,2.1362805607343063,-4.5454545454474555
8991,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,1,-1.0003831651475679,0.7323997189300115,-3.630154039337943,-0.0044242313028014235,4.783075506036937,-0.3802458445231167,1.485235040838063,-6.0606060605969105
8992,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,2,1.072107180200419,0.3838693252717462,-1.37172064882908,-0.005292295104696143,2.383114593197604,0.06244543826937843,1.1674659420745712,-12.121212121204735
8993,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,3,0.8324979531644772,-0.009068094118696024,-1.9258865967331689,-0.0033649646736322453,2.155481203637933,-0.9100446797380783,0.16608960700759923,-4.545454545448592
8994,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,4,1.4389269279711385,0.690337865039524,-2.7137119908204226,0.0014001963781002935,-0.7584080551609986,-0.14777809682517784,0.3304905361599566,-6.0606060605969105
8995,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,5,4.966843730271506,1.0336336463388704,-0.08805061515904633,0.003959538573084537,0.9788436119002313,0.19254174252102985,1.753670278221648,-3.0303030303002743
8996,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,6,0.7595563175702154,0.12346036506418301,0.08245525656633701,-0.0025911623602222766,-2.150132921006957,0.08958373406920828,0.009810322462953991,-9.090909090911737
8997,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,7,4.046723336884469,1.8959796789920418,-3.6209165153151393,-0.005631434265190596,0.7923935398910942,2.0996344209921602,0.6077544857757431,4.545454545459506
8998,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,8,1.9420199924045392,1.024978255336336,3.3172684121453155,-0.010998154620615236,-0.06279222892996472,2.234611125907506,-0.6893870806453037,6.0606060606078245
8999,NotAtaxic,Switch,Switch03,S2,Intersplit,30,2,7,9,-0.8417996493252815,0.2181900872124345,2.107538187572613,-0.002213260536751638,0.4933135678069789,-0.10970915206758036,-0.6617131859365202,-1.5151515151446802
9000,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,0,4.70601862127134,2.015431722005175,-4.894081033939591,-0.06292740343989953,5.281113133285999,4.232513981198267,-4.086716006500538,-46.96969696968972
9001,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,1,-1.1719443581320519,0.8201098201250616,-0.11218364662893432,-0.155314024340391,11.82277949169432,11.308369492039532,-10.047450210108906,-53.030303030297546
9002,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,2,3.9608887951783345,2.9947695105966403,-1.3717206488290805,-0.14974800334675517,10.767942486387284,7.21262536867701,-2.950410168580305,-45.454545454538675
9003,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,3,-0.8477105034722143,-0.7870837895557514,-1.8031916355433526,-0.155169052475522,9.344382237906402,5.087961419335883,-5.786450703938769,-39.39393939392903
9004,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,4,0.07692587496057968,-2.185610568884684,1.0884480484530208,-0.16518041905022676,13.46756135574492,6.165568033854157,-9.031114674577736,-39.39393939392539
9005,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,5,-3.588004064078291,-1.2372055439034284,2.2568902656550254,-0.15478218178855,11.160108778211793,6.07801495176372,-9.25127665201822,-54.545454545441316
9006,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,6,0.48755684284250833,0.5173297843547573,1.0805125262956619,-0.1655386203098696,13.933848371409397,8.156323673749199,-8.122500024660638,-48.48484848485532
9007,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,7,-0.40172230113634555,-1.123997659394277,0.14343086632243462,-0.1591093242031678,12.03087700737845,5.764839865944566,-8.145081234299397,-48.48484848483349
9008,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,8,-2.200147840711793,-1.838984441275585,-2.720430125228657,-0.15709570087300037,11.222962658814694,5.027087433169569,-8.266285212353012,-36.363636363632395
9009,NotAtaxic,Switch,Switch03,S2,Split,31,3,9,9,-3.677044492779345,-0.47512921420013754,2.9399268231957496,-0.15941683580683805,14.29753159031722,7.11027973830096,-7.830587059560401,-24.242424242416746
9010,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,0,4.8961909130366195,1.5626955514002177,-3.4435726957135837,-0.0039283587223463284,0.045213795671529056,1.629669497711518,0.6149860343547999,-7.575757575750686
9011,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,1,-0.26285190774935074,0.6093020390982531,3.267542056102706,-0.011261825532747835,5.3437127007378535,1.8250696586840292,-0.931932287986811,15.15151515152229
9012,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,2,6.272795706084295,2.474593152903523,-7.225924790704455,-0.006728419719529935,0.23062349569917728,2.4214869797831824,0.10322224010121772,-16.666666666656056
9013,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,3,2.6052301580256056,0.6088998582627738,-3.5949592265568224,-0.007007115761675606,1.4683501889007289,0.26977038142658216,-1.1988668730764687,-6.0606060605987295
9014,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,4,-3.212622440222546,-0.6381641734730437,4.836397096177501,-0.007688507820322377,0.5726978032276122,-1.1642484953909218,-1.3865230059382725,-10.606060606052779
9015,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,5,3.194096112492133,0.8188873830467429,-5.23291321969907,0.0032996654786336954,1.8085364139441822,0.7818819296480513,0.1365950613310929,7.275957614183426e-12
9016,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,6,-0.19461891867896952,-0.03204923687560779,1.698878964323724,-0.007307775875083203,1.1191859389795837,0.34785607848507993,-0.8097793116714058,-12.121212121204735
9017,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,7,5.161408703736626,2.7533829814255597,-2.9959824048962185,-0.007805142048761912,1.462246673275743,2.9992903121794257,1.3597546201763606,-4.545454545444954
9018,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,8,0.3627661502722219,-0.18051369253205252,-0.23296301693643673,-0.01307780798231134,3.235510623816282,-0.31844341393673403,-0.7523093560729421,7.275957614183426e-12
9019,NotAtaxic,Switch,Switch03,S2,Intersplit,32,3,8,9,3.1438499990135256,0.0169570999915436,-2.1810196296900135,-0.0022068404363629335,1.3241392193418733,0.30278292569249743,-0.5063914289378317,6.0606060606151
9020,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,0,-1.3095123599274245,-0.444539388020857,6.021391182089451,-0.035962152472108516,10.746395226680903,1.9440390846945945,-4.270950471511952,-36.36363636362876
9021,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,1,-2.4760467837555353,0.75533221466371,5.766887656445892,-0.16089299397937104,11.467480900311699,10.943580396247611,-7.375171931103026,-51.515151515144225
9022,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,2,-0.830186015427671,0.6822345232722427,4.885572651641777,-0.16593996450051712,13.549812393959144,8.754917106243084,-8.396530151367173,-37.878787878778894
9023,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,3,2.4426238705414107,1.2722872724436627,-2.8191288473893517,-0.16211242877467197,13.84383692885892,7.876430858265266,-6.166365652373287,-54.545454545444954
9024,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,4,-0.8273115061750076,0.05475342875779177,5.516807489699058,-0.16162137772369808,12.3582550973603,7.363413801096954,-8.15872230915106,-43.93939393938308
9025,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,5,2.6542124122080253,-0.12634643400560464,-4.538286025991287,-0.1571163939230076,11.589073412346082,6.230059537020608,-7.908516700821693,-46.96969696969245
9026,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,6,-0.5836640945588414,-1.3151008272010642,-0.9998671019183258,-0.1564621376046046,14.814619584517047,4.305736785785925,-7.522357593883157,-30.30303030302821
9027,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,7,2.890215016374711,-0.4096801834877368,-3.3890503281180493,-0.16050121764615324,14.033808852687017,5.987273322211379,-6.0508477567422005,-48.484848484848044
9028,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,8,-5.478344541607441,-4.576177308053708,3.417215457649122,-0.15431518705261252,10.434275925761511,1.4511604501743562,-8.372366548788662,-31.81818181817289
9029,NotAtaxic,Switch,Switch03,S2,Split,33,4,10,9,-0.5490543866398241,-1.406774617204789,2.002608081512308,-0.1536593525103178,9.271240234375,4.993538904671709,-5.650595462683469,-24.242424242416746
9030,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,0,3.7388657078598726,1.1780835161305419,9.555195572204788,0.006431665206110382,-2.1206942471590935,0.8669227060645994,0.28490201391352343,15.15151515152263
9031,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,1,3.562306876134407,1.3463488560906214,-1.2965505614204011,-0.008721172532452276,2.3189429080847574,0.6871644552651901,2.100259125834775,1.5151515151578678
9032,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,2,4.067245637527648,0.24494781638635033,5.301285943283018,-0.001214144275086218,-1.365014278527454,0.5646230930966212,-0.5089807992029449,-16.666666666659694
9033,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,3,5.699354229551389,1.617123382260072,-5.709978351977733,-0.00028805542143828244,1.0472654092191362,0.11107608525440682,2.5040925151170015,-10.60606060605096
9034,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,4,1.5751848317156174,-0.5506053115382485,-4.520232367849953,-0.005864614137728402,2.9335484360203594,0.14790718001549408,-0.6617594246912404,-12.121212121204735
9035,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,5,0.10907722241952911,0.6186456391305342,0.02239912029068858,-0.0140852500457284,3.9685413090869446,1.8963919745551152,-1.918216666789931,3.030303030313007
9036,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,6,2.7621953174321163,0.9405884277138057,-0.8537601449135206,-0.00469563204940418,2.268488720209916,1.1252393626203627,0.16696043688844497,-6.060606060593273
9037,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,7,-0.2283577967171766,1.7029954929544004,1.4092536511325613,-0.011324266748678008,3.3333210029987583,2.1225861828736754,-0.07773505316839646,2.1827872842550278e-11
9038,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,8,2.0774918373185187,-0.12445725059785673,2.1656096008299364,-0.008193908819353696,2.8464423285590215,1.0181407735805124,-1.6254116790462945,1.4551915228366852e-11
9039,NotAtaxic,Switch,Switch03,S2,Intersplit,34,4,9,9,1.3846657492897947,0.03503356317073525,2.2590273154898033,-0.003630068970864486,2.7417886136758227,1.038037406073684,-0.7358339097764599,10.606060606063693
9040,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,0,-4.75755105755443,-1.8906068320226481,-3.063942355288807,-0.07140775903840242,6.714314162129071,1.819467062901964,-5.197043370718916,-31.818181818174025
9041,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,1,3.0750467319681434,-0.38835207621256984,-0.7443307062837778,-0.14425710589756527,3.652245107323239,7.3117458459103375,-6.2664224643899615,-51.5151515151465
9042,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,2,-3.809780544704857,-1.9851101331474723,0.0747809807389106,-0.15569299065428266,13.10049500128234,4.073750531231951,-7.970869661581617,-54.54545454544859
9043,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,3,0.9457058376736285,0.4286265840717114,-1.9673433773442182,-0.16363285247960355,11.75618027195786,4.560934895216818,-5.671186158151329,-59.09090909090446
9044,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,4,1.9813768791429993,-0.4200005772138127,-2.1292964064048383,-0.16475997076144488,9.930242673315163,4.7213718144580525,-6.472953642257522,-45.454545454536856
9045,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,5,-1.040980791804742,0.6935384538438285,0.3802002379902465,-0.16457727991345888,10.625234276357332,6.232192941787673,-6.748933021468332,-36.36363636363603
9046,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,6,3.564930925465603,-0.2563043074174516,1.2260519489435175,-0.16404330725664967,10.657354797979764,6.269697709517089,-7.367758103358909,-51.515151515137404
9047,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,7,4.606119791666714,0.43119661735762804,-6.857997996710837,-0.15367114157687548,10.797643179845352,6.536121561069734,-6.809045810892087,-60.60606060605642
9048,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,8,1.7252450037484266,-2.1733671727806794,-1.3895408473721718,-0.15928971322112803,9.797360198666354,6.798798789078944,-6.117660830719288,-43.93939393938854
9049,NotAtaxic,Switch,Switch03,S2,Split,35,5,11,9,2.322880908696362,0.5620927521676151,0.7159660182968395,-0.15689047805675926,12.652202567668866,8.555125226878147,-8.992266414141426,-42.42424242424022
9050,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,0,3.679048172151198,3.714057652637223,-5.412124689233121,0.004374234349909578,-0.537695065893331,3.889492304638196,2.704265864208537,3.0303030303102787
9051,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,1,4.008360583372763,1.3804454996127902,-2.155419708390209,-0.015736895678470586,2.7016687874842376,2.4050317629419453,0.5682550295435078,9.090909090917194
9052,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,2,0.28643367266415964,0.1549720764159872,-1.8171998772030453,0.00240516154120779,1.2422696508542543,1.636736320726797,-0.9288132792771222,-1.5151515151428612
9053,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,3,-1.5512793955176676,-0.21559493710299193,-1.2185936339999381,0.0036567829461706947,0.5382730503275184,-0.8228542828800585,0.027146965566295478,-15.151515151508647
9054,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,4,0.8129697857481375,0.563123491075288,1.2508189016280893,-0.009085915155082003,1.4045792396622403,1.0554515954219994,-0.4338081436927581,1.515151515155594
9055,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,5,4.696100408380687,1.2935669168572872,-6.585416568720868,-0.006494973735977405,1.8601696900646942,1.8371659095841153,1.9158267011546144,-3.0303030302966363
9056,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,6,4.744651100852295,0.7751840533631835,-4.352442836590855,-0.004778268453982687,0.22206932607322472,1.4898955219923522,0.965378501198515,-3.0303030303002743
9057,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,7,-3.6697387695312784,-0.45001193730520583,-3.396392142527123,0.008972198562789496,-8.361492734966845,-2.0519718979344077,1.766904195149749,-9.09090909090446
9058,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,8,-1.0127905643347503,-0.016315729931164924,2.274042389828973,-0.0014708975892769593,0.8253347994101219,0.3077955920286968,-0.8214314778645644,-6.0606060606041865
9059,NotAtaxic,Switch,Switch03,S2,Washout,36,0,7,9,0.08950281624845502,0.5772898895571501,0.0486665924536831,-0.00031249565763588616,1.4011190395162458,1.4671364215889184,-1.1032566879734702,6.060606060622376
9060,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,0,10.042887986308443,4.972112058389044,-10.825862511406013,0.011279865005186046,-3.1190352006391606,3.5127890230429273,4.89200245250359,-12.12121212120519
9061,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,1,3.2298078440656752,2.1127710438737495,-1.8605231236128645,-0.010273541354007931,-3.7932116575915416,2.3412454007852546,-0.5190916735716655,-3.0303030302966363
9062,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,2,2.9841413401594252,0.43254139447454065,1.0140776324915883,-0.009313030025148966,1.3166485410748123,2.024725711706907,-0.15231045809656507,-6.0606060605987295
9063,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,3,0.6709859828756635,0.7926505503028096,1.929145152036721,-0.0143641687178446,5.840324633049249,1.363010599155615,-0.6669439450658672,-6.0606060605969105
9064,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,4,-0.34324568931498334,0.5705159119885224,-0.17779473288685566,-0.013408451119424653,4.3277933139993365,0.025646889536574236,0.4464814157197168,-9.090909090893547
9065,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,5,-0.6527679135101039,0.4616236445879309,-3.18251148401016,-0.00452761166694246,1.7078284061316538,-1.2176089816622664,-0.4560374250315249,-12.121212121201097
9066,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,6,-0.2220847389914411,-0.2889450150307127,1.276743953860874,-0.008844158547719208,4.814702814275577,0.7418757737285233,-2.1938237276943937,4.545454545466782
9067,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,7,0.01545915699972511,-0.2513529074312828,1.356117433486613,0.0039562756737160365,1.0615339182844252,0.725018499905616,-0.36498946372907426,-9.090909090889909
9068,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,8,2.2323762527620374,-0.06849211875841377,-1.2832592126942473,-0.0049668376005855,0.9965222291272369,0.6048915362117384,-0.7779728282581573,-6.0606060606078245
9069,NotAtaxic,Switch,Switch03,S2,Washout,37,1,8,9,6.056244204742754,0.8206216115799947,-0.7523459014286897,-7.818514691811107e-05,-0.6681808317550662,0.3466207055646322,0.8257278288254071,-3.0303030303002743
9070,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,0,3.259863034643274,1.960229392003498,-4.108838603338338,0.005513425235208008,-1.7237191248421198,1.667076650291989,1.9565274017025445,-6.0606060605987295
9071,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,1,-0.4292420666627237,-0.3212736110494845,-3.6884157952736834,-0.012565211116762842,0.8253617720170325,0.5696152195786226,-0.5069270278468281,7.73070496506989e-12
9072,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,2,2.3751615273831703,0.8160263600974957,-0.6215630137265249,-0.00649129717335431,-1.3090653852982541,1.7848043730764687,-1.2878533565636872,-12.121212121201097
9073,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,3,-3.0816434609769203,0.3014545248012013,7.2641739003781645,0.0025328183741649413,0.2472077957307306,0.35928090413412406,-0.04520994244199983,6.0606060606151
9074,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,4,3.3533886225536946,-0.6965023901326362,3.8934308663224346,-0.00027086682056481903,4.278240781841845,0.6137616706616882,-0.9619163744377204,-3.0303030302966363
9075,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,5,-4.975320835306192,-2.0143398130783368,-2.5310635889939386,0.0023302172260266374,2.8028931280579314,-3.0528925886058005,0.21853976779513573,1.8189894035458565e-11
9076,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,6,-1.3210643421519563,-0.8704001654679949,3.8728994653562507,-0.00040355168552690113,4.504157942954947,-1.804049007017582,-0.7366970331981832,-9.090909090897185
9077,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,7,-0.33795905835697226,-1.282311449147258,4.463707364018288,-0.00582550162355544,0.3761060310132507,-0.6969721630366053,-0.4669362848455023,-3.0303030302893603
9078,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,8,1.1175444631865759,0.8792212515166185,-2.1660749581797236,-0.006235468581546499,-1.2121797812105655,0.6439748436513639,0.06555114129575657,-13.636363636356691
9079,NotAtaxic,Switch,Switch03,S2,Washout,38,2,9,9,1.3148452296401558,0.46650375982723347,-0.22286949997793215,0.0004739849437482013,2.481926812066007,0.8921189741654985,-0.6504705324183533,-15.151515151512285
9080,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,0,5.437307646780283,2.2728212089593427,-9.431037218783949,0.01190266856481692,-3.4218528053977195,1.331379437687417,3.779347737630218,-6.0606060605987295
9081,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,1,3.8009566490096205,1.2334101127855348,-4.936454024946302,-0.010045180363400116,0.6344804860124782,1.8282707291420195,0.6353089303681401,-4.545454545447683
9082,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,2,2.6968984892874346,-0.0013934241401400982,-1.697922225030657,-0.0005118235811402,-1.1741792312776482,0.4362067790946327,-0.8261911796801229,-13.6363636363576
9083,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,3,0.8369060477825343,1.152553943672551,0.14343086632243462,-0.00271601436189961,1.980875959300036,0.9672839232165273,0.40542140151519845,-3.0303030302911793
9084,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,4,6.18209068221276,1.5607246244796187,3.552521775413343,-0.0028695822065321064,2.4632771809895644,2.7722483933574154,0.9270696929006874,-9.090909090897185
9085,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,5,1.8904252485795467,0.7549769468981467,-0.6272825974290036,-0.009657690094318244,2.6023017035590215,2.1189236881756983,-1.3049713288894793,-9.090909090899004
9086,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,6,-0.8899187800860204,-0.45456356472443105,-0.5968820602763265,-0.01098775800156121,3.818041868884137,0.031020424582735018,-1.2274655428799548,-1.5151515151446802
9087,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,7,2.279108220880687,1.2495589978766901,-1.9373772144856467,-0.005615947157844942,-0.10252673216544395,1.5322381799871039,0.565788962624282,-6.0606060606005485
9088,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,8,3.79498414318968,0.9151757365524986,-1.695516094575745,-0.0010256849866226991,2.0228376292218684,0.7668466279000654,0.48825427739308225,7.275957614183426e-12
9089,NotAtaxic,Switch,Switch03,S2,Washout,39,3,10,9,0.9525337604561486,0.3755424961899081,-2.269380412035063,-0.00857075062723657,0.5318689827966949,0.6469244908805081,-0.3270852445351835,-6.0606060606005485
9090,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,0,6.1995766379616555,3.0275068797550446,-4.027364298483356,-0.002564423498103069,-1.0085751311947462,4.177461489282493,1.5296569978348202,7.57575757576501
9091,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,1,2.6690319331005554,0.8382334853663167,-4.053708437160152,-0.011876305353441904,3.0798016172466944,0.6745507868711798,-0.7532000754181212,6.060606060612372
9092,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,2,1.346934925426126,1.370673709445498,2.2647631422938854,-0.0007633476739101197,1.926892213147113,0.8746811837860946,2.0270399613814334,-12.121212121204735
9093,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,3,1.85839720446657,0.33189256125882594,-1.6649757807938883,-0.008137575307283651,0.3751350171638421,1.7918442234848726,0.12032479950877928,3.637978807091713e-12
9094,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,4,1.5277901081123844,0.25937918460724063,1.0872318101233782,-0.015838750435216403,3.5792341135968684,0.7964355777008336,-1.115448306305268,6.0606060606151
9095,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,5,-2.310088186553017,-0.9032297616053384,2.95942536422852,-0.01327329899967801,1.0337521331478854,0.2963152798739088,-1.8450862229472307,-7.575757575747048
9096,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,6,3.4751044379340357,2.1100227278892376,-0.9477873884823564,0.0045981046864038005,1.8015312426018113,1.2492497762044081,1.1181821726789707,-9.09090909090446
9097,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,7,0.8124919852824917,0.7903551814531582,-2.1954129981441324,-0.003925362250388378,0.283875128235465,1.1579031896109626,-0.2641621072009457,-3.0303030303002743
9098,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,8,0.11078034988557306,0.16961656435568173,4.609361592356175,-0.0034919586564977623,0.829723627880341,0.9213158578583602,-1.2895661171036323,-3.0303030302966363
9099,NotAtaxic,Switch,Switch03,S2,Washout,40,4,11,9,0.7803637572009166,0.8627737411344683,0.8629516556106658,-0.006043925982717441,0.5890277901080907,2.221040051392862,-0.9557011151554491,7.275957614183426e-12
9100,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,0,-0.2487490875552112,0.8337242434723038,2.0878753107668784,-0.012348343180341892,4.291480478614233,2.4671072911734484,-0.7487518618804927,18.181818181824838
9101,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,1,4.511299518623758,1.390339629818655,-3.42917779249312,-0.0033222982651634203,-1.521809895833357,0.3325086651426403,0.6830176921805844,-3.030303030295727
9102,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,2,1.0911421342329959,0.75152845377022,1.7968111634973445,-0.0007248572595062452,-0.32059640595404915,1.5466516668146255,0.09457173973626709,-6.0606060605987295
9103,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,3,-2.1282311641808747,-0.7094703057800018,5.103748326639895,-0.008471394780280639,1.8185239849668733,0.16193582554055297,-1.761230314620775,7.275957614183426e-12
9104,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,4,1.2593433110401122,0.5989537094578239,0.3348302186063482,-0.009044665162253357,0.5566452488754834,1.5860991044478112,-0.5065166588985477,-6.060606060593273
9105,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,5,2.827445906822163,0.9071414901971266,-3.989315261787726,-0.00999755182530472,0.08262865471117209,1.6971800062391367,0.13379376344008165,-7.575757575750686
9106,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,6,0.3079038677793733,0.7183026785802156,1.4706619876038998,-0.0069441383444507065,-1.513502332899293,1.7719499992601868,-1.5881239765821817,-15.151515151497733
9107,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,7,1.9811032998441789,-0.015401358556303535,3.1099380433559274,-0.0056005848955698045,0.7477654351128535,0.15908501364965844,-0.5153810135041681,-3.0303030303039122
9108,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,8,0.6064829200205111,1.9165067961721576,-1.3324727481353964,-0.002456869826629876,1.7764313052399245,1.7439871123342812,-0.07748844647650799,-9.09090909090446
9109,NotAtaxic,Switch,Switch03,S2,Washout,41,5,12,9,3.885226779513914,1.403038911145103,-3.2617694667949895,-0.006775255131555691,-1.8444485134548358,1.500004469746301,1.6579753220683244,-12.121212121208373
9110,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,0,3.0024981257891454,2.693521133576944,-6.578641756633014,-0.004764437641930436,0.553054038924401,4.127517854324466,1.4655739370018637,-3.030303030295727
9111,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,1,2.466467655066282,0.5040265092945617,-1.7589471061431472,-0.009561416438779335,1.5681873668324045,2.627459439364401,-1.00298794833094,-9.090909090899004
9112,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,2,0.2870810152304557,-0.7708038464941396,3.11263907746613,-0.00020609729621046124,4.804314507378493,0.6820755775528653,-1.7651937465474958,-15.151515151508647
9113,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,3,1.642431394018331,0.36732716993849124,-3.6022292415107118,-0.0018456875301462589,-0.9552348743785544,-0.007810496320622917,0.4398678288315381,-12.121212121208373
9114,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,4,0.4570084388810187,0.4246991090099712,-1.630024511251936,-0.005839835161032675,-0.6342724116161662,-0.14547868208452996,-0.5834348273999694,-15.151515151508647
9115,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,5,0.912891734730124,0.012741666851596278,1.0020167249082927,-0.007536613834139255,2.4847782019413387,1.6387284404099773,-0.7611014626242536,-6.060606060593273
9116,NotAtaxic,Switch,Switch03,S2,Washout,42,6,13,6,3.1976025513928477,1.49169787011963,0.2749449218871227,-0.005653343730436286,1.5872377337831551,2.6747982911389414,0.11594753072719755,-1.5151515151410422
