,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,stance_duration
926,NotAtaxic,Switch,SwitchLeft04,S2,Baseline,23,1,4,-0.9907115589488455,,,,,,,
927,,,,,,,,,,-0.04090786830201765,-1.1317103926932677,-0.0002988584072479705,0.633270571930268,0.08540924149327367,-0.6887089122425323,7.275957614183426e-12
928,NotAtaxic,Switch,SwitchLeft04,S2,Baseline,24,2,5,0.4556546708951714,,,,,,,
929,,,,,,,,,,0.5359919384272445,-1.002022430593859,-0.0009352881164432364,0.07469100181505439,0.3928401253440441,0.5081032261703982,3.0303030302998195
930,NotAtaxic,Switch,SwitchLeft04,S2,Split,25,0,4,-3.955941248421709,,,,,,,
931,,,,,,,,,,-2.4539831912879038,8.727923094120278,-0.1506825984424273,11.295665394176183,5.951208538479271,-10.356691148546034,-30.30303030302821
932,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,26,0,9,1.6499991368766018,,,,,,,
933,,,,,,,,,,0.9333555936080415,-2.551860872839376,-0.003396437351249504,0.6749162770281316,1.203636689619536,0.5367722174134002,-3.0303030303002743
934,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,27,1,10,-1.3413092102667576,,,,,,,
935,,,,,,,,,,-0.0658467696304541,0.735578784359272,-0.0038489150600601874,0.4378655944207992,0.6708655006441617,-1.0998928185665164,3.0303030303030027
936,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,28,2,11,1.570645727292458,,,,,,,
937,,,,,,,,,,0.42243822656495666,1.0405339449457096,-0.005813923594032017,0.9669371325560547,0.894247401844332,0.5817740854590738,3.0303030303039122
938,NotAtaxic,Switch,SwitchLeft04,S2,Split,29,1,5,-5.697023025666823,,,,,,,
939,,,,,,,,,,-2.561926600909004,14.854650029068633,-0.1452908654697678,12.878895769215632,4.824882565122657,-10.253023860430503,-30.30303030302821
940,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,30,3,12,1.4945829757536444,,,,,,,
941,,,,,,,,,,0.8236422683253579,-0.25915824419436495,-0.00829551655965828,0.8873679421164553,1.5906415804468068,0.5054461032854505,-4.092726157978177e-12
942,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,31,4,13,1.1927286783854356,,,,,,,
943,,,,,,,,,,0.7583175042662731,1.8620519030691294,-0.0010928983262701308,1.110439107875635,0.9900252024332801,0.4718819049873417,3.0303030303039122
944,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,32,5,14,0.09318650370897785,,,,,,,
945,,,,,,,,,,-0.011180145571913158,0.09768009768009733,-0.0050205851710271865,0.5593039772727479,0.3232430930089478,0.3527785792495166,-3.0303030303039122
946,NotAtaxic,Switch,SwitchLeft04,S2,Split,33,2,6,-4.333989307133834,,,,,,,
947,,,,,,,,,,-1.9620221070568675,13.033758104180638,-0.14860899529847496,12.433046283143938,4.793636726610593,-9.59128948173138,-36.36363636363603
948,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,34,6,15,1.5761019003511905,,,,,,,
949,,,,,,,,,,0.7754518528177456,-0.29585009901627446,-0.006006227954673329,0.14216105143233904,0.33778518137305724,0.8488028940528238,3.0303030302984553
950,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,35,7,16,1.636882743450144,,,,,,,
951,,,,,,,,,,0.5231298581518402,0.18669760937802193,-0.0027203261073426716,0.2997966727825343,0.5451255374484631,0.44219951436976146,-2.2737367544323206e-12
952,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,36,8,17,1.8502591836332272,,,,,,,
953,,,,,,,,,,0.5367895569464167,-1.9368259809887287,-0.0019638575480290243,-0.427770132970295,0.5173747065894005,0.8786403771603233,7.275957614183426e-12
954,NotAtaxic,Switch,SwitchLeft04,S2,Split,37,3,7,-1.1031642104640298,,,,,,,
955,,,,,,,,,,-0.8620310311365813,4.200996136480008,-0.15291800550736653,11.13207267992425,6.028824141531281,-8.866994067876036,-33.33333333333576
956,NotAtaxic,Switch,SwitchLeft04,S2,Washout,38,0,5,1.0211520724826357,,,,,,,
957,,,,,,,,,,1.1771857136427855,0.4287775716347153,-0.0035525531785411957,1.3543485391019772,1.4142696303550437,0.5637660171046406,7.275957614183426e-12
958,NotAtaxic,Switch,SwitchLeft04,S2,Washout,39,1,6,1.2217357905224446,,,,,,,
959,,,,,,,,,,0.5935803808346947,0.23342670401493937,-0.0068183998603813245,0.7552869392163899,0.8469239629880221,0.4574515602805178,3.0303030303020932
960,NotAtaxic,Switch,SwitchLeft04,S2,Washout,40,2,7,2.3304178257181434,,,,,,,
961,,,,,,,,,,0.937870295360824,-1.2698412698412702,-0.0036997144536446702,0.5170571683633227,0.7701368042917167,0.9248868383542543,0.0
962,NotAtaxic,Switch,SwitchLeft04,S2,Washout,41,3,8,1.4901902940538037,,,,,,,
963,,,,,,,,,,0.601237711280298,-0.6505006793503005,-0.0019177863558931113,-0.32330137310606233,0.32243006157151655,0.97387198245886,1.5151515151483181
964,NotAtaxic,Switch,SwitchLeft04,S2,Washout,42,4,9,2.493054939038842,,,,,,,
965,,,,,,,,,,0.5126721931226257,-0.8253968253968256,0.00010267270683042562,-0.42775472005203596,0.35781812186191786,0.6721034194483906,6.0606060606005485
966,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,43,0,6,2.575187547109145,,,,,,,
967,,,,,,,,,,0.941527973521886,-1.5155861541403701,0.00284993787839552,1.1667270853062064,0.3917381016895334,1.5187562114060285,-9.094947017729282e-13
968,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,44,1,7,0.7070213857323324,,,,,,,
969,,,,,,,,,,0.8494849156851814,-1.0404562016202372,-0.000986022278690185,0.7725879399463622,0.8144990362302096,0.7774507156525914,7.275957614183426e-12
970,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,45,2,8,1.865124943280506,,,,,,,
971,,,,,,,,,,0.7439748205319745,-2.448218345941131,-0.0024040515640929294,0.2657649492976759,0.24351206692781346,0.9576778219203703,-1.5151515151492276
972,NotAtaxic,Switch,SwitchLeft04,S3,Split,46,0,8,-2.3889483827532985,,,,,,,
973,,,,,,,,,,-1.0554641184180582,7.48275825481708,-0.15183007635251647,10.493677312677576,6.787091553813276,-8.261902163727115,-34.84848484848226
974,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,47,0,18,1.4429419931739176,,,,,,,
975,,,,,,,,,,0.9861878674439453,1.0299953314659196,-0.005921453178134917,1.4328002929688068,1.122121618251576,0.4335499773121825,6.0606060606005485
976,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,48,1,19,0.7477191963581333,,,,,,,
977,,,,,,,,,,0.21869775020715565,0.32738095238095166,-0.0030675029514282137,1.21612548828125,0.3361803112608257,-0.12007819281684817,3.0303030302966363
978,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,49,2,20,-0.06806344696968836,,,,,,,
979,,,,,,,,,,0.2166304925475515,-0.009359089547769539,-0.006324400841774824,0.8797077217487868,0.22644611320111352,0.04952170632101627,6.0606060606023675
980,NotAtaxic,Switch,SwitchLeft04,S3,Split,50,1,9,-1.8697873510495526,,,,,,,
981,,,,,,,,,,-0.9110595240737425,8.509618555280655,-0.15419800567081146,12.117081459122517,7.2885296561500965,-9.553780218567539,-33.33333333332848
982,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,51,3,21,2.9382416696260094,,,,,,,
983,,,,,,,,,,1.1055532127920102,-1.1111111111111112,-0.004016594956777267,2.2108289930555998,0.6723649574048594,1.2574764213176337,-4.547473508864641e-13
984,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,52,4,22,1.882795854048311,,,,,,,
985,,,,,,,,,,0.5147799096926917,-0.4617604617604605,-0.006326053546250848,0.5396216806739744,0.32818678653605815,0.7338437167080798,0.0
986,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,53,5,23,1.6342471344302112,,,,,,,
987,,,,,,,,,,0.7173307014234354,-1.3294454083927767,-0.0065362049549666235,0.6034003363715499,0.6337825698081403,0.43283712984334954,3.0303030303020932
988,NotAtaxic,Switch,SwitchLeft04,S3,Split,54,2,10,-2.6131678109216807,,,,,,,
989,,,,,,,,,,-1.1132707499494572,10.463621739312739,-0.15208461152124733,12.42244990185057,7.2875971745963355,-9.234176019225458,-28.787878787876252
990,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,55,6,24,1.3722275242661226,,,,,,,
991,,,,,,,,,,0.45221694792162737,-0.7829257829257821,-0.009201739210183496,1.5951137350062936,0.873041152954066,0.6160042502663003,3.0303030303039122
992,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,56,7,25,0.3451598881337503,,,,,,,
993,,,,,,,,,,0.4380466962101579,1.4607612579196478,-0.006393037718725653,0.7862746113478352,0.6175200144449704,0.28893321451514,3.0303030302966363
994,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,57,8,26,2.4489431670218096,,,,,,,
995,,,,,,,,,,0.8184924270167713,-0.9675673052866034,-0.0057648536521111154,0.93267421529751,0.9428578193741757,1.3005844270339963,0.0
996,NotAtaxic,Switch,SwitchLeft04,S3,Split,58,3,11,-0.41826036241317865,,,,,,,
997,,,,,,,,,,-0.07763486919982654,4.952796732457749,-0.1471916661959988,11.932450111466238,7.897619285968823,-7.830057240495776,-33.33333333333394
998,NotAtaxic,Switch,SwitchLeft04,S3,Washout,59,0,10,1.8921977341776994,,,,,,,
999,,,,,,,,,,0.6980607003876855,-1.8333459509930088,-0.008000516169803518,0.6037163011955613,0.5626153464269166,0.7492354421904537,3.0303030303039122
1000,NotAtaxic,Switch,SwitchLeft04,S3,Washout,60,1,11,0.8995672669074111,,,,,,,
1001,,,,,,,,,,0.6855540805392906,-0.8026264922816653,-0.003403777033391342,0.6897357979206618,1.0288715362549041,0.5112522780293176,0.0
1002,NotAtaxic,Switch,SwitchLeft04,S3,Washout,61,2,12,1.1827102815261838,,,,,,,
1003,,,,,,,,,,0.46494512846974345,-0.4459220189777926,-0.0067365208610132565,1.1798588916508805,1.1664299049762619,-0.041639925253534216,1.5151515151501371
1004,NotAtaxic,Switch,SwitchLeft04,S3,Washout,62,3,13,0.5479292436079675,,,,,,,
1005,,,,,,,,,,0.8021961558949116,0.5953779622510251,-0.009398262646218097,0.18011536261052186,0.778141888705143,0.9511427445844873,5.4569682106375694e-12
1006,NotAtaxic,Switch,SwitchLeft04,S3,Washout,63,4,14,0.35919805969854224,,,,,,,
1007,,,,,,,,,,0.17639025293213706,0.2477062402156034,-0.006990987440647245,0.28715807982172237,0.3595751945417973,0.4445316815616849,3.0303030302893603
1008,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,64,0,9,0.4861850931187064,,,,,,,
1009,,,,,,,,,,0.13590148001006241,-0.5952380952380953,-0.0022472422233503486,1.1166967526831115,0.20295297256623002,0.51528468276517,-7.275957614183426e-12
1010,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,65,1,10,-2.1300190626972153,,,,,,,
1011,,,,,,,,,,-0.1734203762477904,1.9400352733686066,-0.0022577810433162815,1.1399702592329675,-0.4015542039967741,0.15824828485044407,3.0303030303020932
1012,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,66,2,11,-0.5675498885337618,,,,,,,
1013,,,,,,,,,,-0.1823502357560045,2.819335951866073,-0.001083827005056326,0.42602847320870296,-0.5617281403203904,0.13379954328441102,3.0303030303002743
1014,NotAtaxic,Switch,SwitchLeft04,S4,Split,67,0,12,-3.8514801950165207,,,,,,,
1015,,,,,,,,,,-2.3803181118435432,11.871418746346752,-0.1533450220950399,10.684188688644312,4.0972059423272995,-9.717962476942276,-31.818181818180165
1016,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,68,0,27,-1.0013447599913974,,,,,,,
1017,,,,,,,,,,-0.29118277809836,-0.16732435352628228,-0.0047819094417716895,-0.8954443112767905,-0.0007325952703283178,-0.07356585878315514,-6.821210263296962e-13
1018,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,69,1,28,-0.2675682607323182,,,,,,,
1019,,,,,,,,,,-0.17829278502800605,1.4219209696457196,-0.002686353299899427,-1.3050272007181007,-0.5055268605550154,-0.3198816318704729,3.0303030303039122
1020,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,70,2,29,1.1601149433790852,,,,,,,
1021,,,,,,,,,,0.29679693356907677,0.029028319350899334,-0.0073662487974855695,0.3074645996093892,0.5633089277479328,-0.2872004653468423,-5.4569682106375694e-12
1022,NotAtaxic,Switch,SwitchLeft04,S4,Split,71,1,13,-3.7284542815853854,,,,,,,
1023,,,,,,,,,,-1.603636115488392,8.368442658370062,-0.15693828878910163,10.787578544231394,5.499251683553034,-8.92975547096944,-30.303030303030482
1024,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,72,3,30,-0.015813654119298803,,,,,,,
1025,,,,,,,,,,-0.24694481281319014,1.0836754708426084,-0.004772286890385641,0.5075705171835807,-0.1994937357276214,-0.26501356953323807,3.0303030303039122
1026,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,73,4,31,-1.1366873076467243,,,,,,,
1027,,,,,,,,,,-0.10174259994968793,2.420455361631832,-0.004933923726237716,0.5169801037721413,0.9813438762318683,-0.5713915584063187,-3.0303030303039122
1028,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,74,5,32,-1.1754970357875436,,,,,,,
1029,,,,,,,,,,-0.5682935618390843,1.858813700918964,-0.002039861645479618,-0.6519047900883947,0.025731385356230874,-0.1858566746567618,3.0303030303002743
1030,NotAtaxic,Switch,SwitchLeft04,S4,Split,75,2,14,-1.3231219667376877,,,,,,,
1031,,,,,,,,,,-0.7936872617162862,5.991504583053879,-0.15832534069607407,10.233576610834945,5.852704577975821,-8.03970402969425,-30.303030303031846
1032,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,76,6,33,0.2499821210148241,,,,,,,
1033,,,,,,,,,,0.0672735349096456,0.07936507936507953,-0.004181800257251123,-0.7000393337673358,0.3323297789602222,0.1306630144215859,0.0
1034,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,77,7,34,-0.07560036399146952,,,,,,,
1035,,,,,,,,,,0.07664073597302234,-0.5355757979508153,-0.0022199690751721624,1.736635150331466,0.17869689247826415,0.24070595249986582,-1.5151515151519561
1036,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,78,8,35,0.5759961677320575,,,,,,,
1037,,,,,,,,,,0.20427125872987517,3.1746031746031744,-0.002329682713792164,0.3196639244002881,0.9945450407086227,-0.4619290130306837,3.0303030303002743
1038,NotAtaxic,Switch,SwitchLeft04,S4,Split,79,3,15,-1.002047760318007,,,,,,,
1039,,,,,,,,,,-1.5186560274374727,8.594260872741884,-0.1562556340594035,10.966553350891758,5.279968242452604,-8.003471836899266,-25.757575757581435
1040,NotAtaxic,Switch,SwitchLeft04,S4,Washout,80,0,15,1.4833854906486863,,,,,,,
1041,,,,,,,,,,0.6601901969524206,-0.3400072150072151,-0.007095325518097856,1.5645653310448608,0.8850593759556276,0.25085873074004894,9.094947017729282e-13
1042,NotAtaxic,Switch,SwitchLeft04,S4,Washout,81,1,16,0.280777131668259,,,,,,,
1043,,,,,,,,,,0.07508981107463342,0.19461168886456237,-0.005862061149069148,-0.5654383187342091,-0.38842721418902926,0.06864913786297677,-3.0303030303039122
1044,NotAtaxic,Switch,SwitchLeft04,S4,Washout,82,2,17,-0.3449179909445661,,,,,,,
1045,,,,,,,,,,0.31830912888653273,1.7027417027417022,-0.007324629286081033,-0.23740517972694875,0.5556448541506214,-0.10079085224806761,-3.183231456205249e-12
1046,NotAtaxic,Switch,SwitchLeft04,S4,Washout,83,3,18,0.49392237807767003,,,,,,,
1047,,,,,,,,,,0.2501824889520208,-1.9703007654814892,-0.0055830891813791195,-0.49353705512152146,0.14878041816478316,0.8739741161616195,-7.275957614183426e-12
1048,NotAtaxic,Switch,SwitchLeft04,S4,Washout,84,4,19,-0.9908965139678116,,,,,,,
1049,,,,,,,,,,0.08227608420632748,-1.9362342638204706,-0.006485645024555953,0.409459586095295,0.1596118464614662,0.3977303553109124,3.0303030302820844
1050,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,85,0,12,0.33757373540089475,,,,,,,
1051,,,,,,,,,,0.02521746086351584,-0.7215007215007216,-0.0006733751053141779,1.9959574998027563,0.0245600035695972,0.08969547772640851,3.637978807091713e-12
1052,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,86,1,13,0.7517959132338916,,,,,,,
1053,,,,,,,,,,0.19419795334941625,-1.0174981942462513,-0.001230045434675503,-0.10046910757968419,-0.0189217654141558,0.2610351100112638,-3.0303030302966363
1054,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,87,2,14,0.3045477048315064,,,,,,,
1055,,,,,,,,,,0.11192957560222538,1.1587701578521328,-0.000731946860359281,0.8376998130721347,0.2223366438740655,0.3140276128595332,-4.547473508864641e-13
1056,NotAtaxic,Switch,SwitchLeft04,S5,Split,88,0,16,-1.9813768791429425,,,,,,,
1057,,,,,,,,,,-1.1658928611061867,6.5626102292768955,-0.15046067569358776,12.024935327395113,6.188087752371139,-8.541193875399514,-33.33333333333508
1058,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,89,0,36,0.6361065488873123,,,,,,,
1059,,,,,,,,,,0.030473265985065723,1.1531362694153384,-0.0010619691469075376,0.36186449455499314,0.27683864940294,0.05816835345642346,0.0
1060,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,90,1,37,1.0023020734690817,,,,,,,
1061,,,,,,,,,,0.08050359860818901,0.7781348121898888,-0.002399837657008075,-0.37197536892358585,0.11754613934137836,0.05739000108509629,-9.094947017729282e-13
1062,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,91,2,38,-1.2083573774857683,,,,,,,
1063,,,,,,,,,,-0.11068979899085818,1.4097428817722815,-0.0044049479096327365,-0.8670768352469622,-0.4105717244774567,-0.2255237463748898,-3.0303030303002743
1064,NotAtaxic,Switch,SwitchLeft04,S5,Split,92,1,17,-1.9699404938051828,,,,,,,
1065,,,,,,,,,,-0.17957976370146866,5.389523461812619,-0.15076908474325657,11.872154775291989,6.39897693287238,-6.7008124457465925,-42.424242424247495
1066,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,93,3,39,0.6264580620660354,,,,,,,
1067,,,,,,,,,,0.3768766769255194,-0.48701298701298823,-0.0039010027159053773,0.1881454930161226,-0.3500931847522182,0.7975298948962148,0.0
1068,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,94,4,40,0.7288691973445367,,,,,,,
1069,,,,,,,,,,0.28340407092159126,-1.0454063085642038,-0.004772931138508532,-1.2323244653566547,-0.3612580925527382,0.8144860315804721,-4.547473508864641e-12
1070,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,95,5,41,0.48379609079073305,,,,,,,
1071,,,,,,,,,,0.18396409673722403,0.8418112594167018,-0.004963631978235364,-0.1509232954545041,0.011576546563041745,0.4636668195628175,3.0303030303011838
1072,NotAtaxic,Switch,SwitchLeft04,S5,Split,96,2,18,-3.9316813151041856,,,,,,,
1073,,,,,,,,,,-1.6392958284628634,11.684066856701127,-0.1547757286383756,11.234260327888265,6.02064373517279,-9.098093437426058,-31.818181818183803
1074,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,97,6,42,1.6479183929135104,,,,,,,
1075,,,,,,,,,,0.74912707010904,-0.5681327161412875,-0.005933727463604294,-0.7097494722616631,0.5018056041062735,0.8140987820095376,-6.0606060606005485
1076,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,98,7,43,0.2951997699159854,,,,,,,
1077,,,,,,,,,,0.05176428592564264,1.1738582459551092,-0.005712230635300311,-1.0252519087357825,0.27635892232262194,0.4679501658738303,3.030303030302548
1078,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,99,8,44,0.6500783592763639,,,,,,,
1079,,,,,,,,,,0.5549768004754725,1.45819360608093,-0.004491208362510643,-1.2532166760377095,0.7137968082620816,0.6637669572926512,-1.8189894035458565e-12
1080,NotAtaxic,Switch,SwitchLeft04,S5,Split,100,3,19,-2.734906745679467,,,,,,,
1081,,,,,,,,,,-0.9424566018460894,8.48415825158655,-0.15458977218040162,10.88615956932611,6.672211367674542,-8.435569146666907,-27.27272727273521
1082,NotAtaxic,Switch,SwitchLeft04,S5,Washout,101,0,20,0.5948769925820727,,,,,,,
1083,,,,,,,,,,0.35832337658816016,-0.8946608946608952,-0.0050477580602585614,-1.7954970851088774,0.07995981158631338,0.623575846354143,-3.0303030303039122
1084,NotAtaxic,Switch,SwitchLeft04,S5,Washout,102,1,21,0.7954452977036084,,,,,,,
1085,,,,,,,,,,0.4225624932183152,0.024801587301587436,-0.0010925125669450364,-0.4928820060960817,0.25675754354455904,0.7026556766394378,-3.0303030303030027
1086,NotAtaxic,Switch,SwitchLeft04,S5,Washout,103,2,22,0.8915756687973442,,,,,,,
1087,,,,,,,,,,0.00012137673115830694,-0.12036591237361582,-0.005152286151244745,-0.7944819903132725,0.04988920809042696,0.13424266468393853,0.0
1088,NotAtaxic,Switch,SwitchLeft04,S5,Washout,104,3,23,3.5389755711411226,,,,,,,
1089,,,,,,,,,,1.495390709000418,0.07501588535401238,-0.0016947732995374054,0.5872167722143331,1.1952385757908743,1.3715512824781086,-3.0303030302984553
1090,NotAtaxic,Switch,SwitchLeft04,S5,Washout,105,4,24,1.6334456626815097,,,,,,,
1091,,,,,,,,,,0.5888929270734735,-0.7583236546651189,0.0009585154180565547,0.1530965169270928,0.23663405216102973,1.0096578887014545,-3.0303030303039122
1092,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,106,0,15,0.7718018811158629,,,,,,,
1093,,,,,,,,,,0.3049291745580831,0.5016946877411983,-0.0005096362962865586,1.329857412010739,0.24993540060642516,0.5834406072443556,-9.094947017729282e-13
1094,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,107,1,16,-0.017925223918894062,,,,,,,
1095,,,,,,,,,,0.187319938582597,0.6450478531039585,0.001398996363462135,0.7587933781171188,0.22850759101637408,0.42171478271484375,-9.094947017729282e-13
1096,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,108,2,17,0.32487349076703254,,,,,,,
1097,,,,,,,,,,0.16739392521408547,1.1404927067577675,-0.0039374931034578675,1.4712709369081551,0.00995626353255119,0.8221289124151809,-3.0303030303002743
1098,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,109,3,18,0.45051189384072643,,,,,,,
1099,,,,,,,,,,0.25884310404459754,1.465076581967289,-0.004961536724902155,-0.11030254941996986,0.026164632855021352,0.8118157434945203,-3.0303030303039122
1100,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,110,4,19,-0.7564043757891739,,,,,,,
1101,,,,,,,,,,0.14009764700226413,1.5873015873015872,-0.003919892210510784,-0.6825456715592964,-0.07627516081840469,0.18779099589643522,3.637978807091713e-12
1102,NotAtaxic,Switch,SwitchLeft04,S6,Split,111,0,20,-2.8967886260061704,,,,,,,
1103,,,,,,,,,,-1.2114804200451914,12.08894350996341,-0.15276645992574323,11.976592709319789,5.948043110394728,-8.705208518288345,-30.303030303031846
1104,NotAtaxic,Switch,SwitchLeft04,S6,Split,112,1,21,-3.0143429534603854,,,,,,,
1105,,,,,,,,,,-1.5416203123150396,6.636141636141636,-0.15621962932593872,12.69280019432611,6.497010799369413,-9.568489922417527,-30.303030303030482
1106,NotAtaxic,Switch,SwitchLeft04,S6,Split,113,2,22,-2.509862726384924,,,,,,,
1107,,,,,,,,,,-1.6801073093607002,10.25422192138327,-0.15482033531852005,11.155384718769767,5.607681563406253,-8.665529886881515,-21.212121212127386
1108,NotAtaxic,Switch,SwitchLeft04,S6,Split,114,3,23,-0.6922789294310405,,,,,,,
1109,,,,,,,,,,-1.5982194380326717,4.970890272096604,-0.15877291050612108,9.883109969322149,5.371681367508089,-8.872983913228992,-30.30303030302457
1110,NotAtaxic,Switch,SwitchLeft04,S6,Split,115,4,24,-3.6025643847969206,,,,,,,
1111,,,,,,,,,,-1.9374385024562457,9.37503576292329,-0.15535965350805486,11.37929588857321,5.272057562163376,-10.05828549163509,-27.27272727273521
1112,NotAtaxic,Switch,SwitchLeft04,S6,Split,116,5,25,-4.150515113955052,,,,,,,
1113,,,,,,,,,,-1.8042207968355441,6.394730140860172,-0.15939135315104433,11.62856901534883,5.269377641003551,-9.079347475610575,-24.242424242431298
1114,NotAtaxic,Switch,SwitchLeft04,S6,Split,117,6,26,-0.3665269023240114,,,,,,,
1115,,,,,,,,,,-0.6034600614297148,4.51161505915326,-0.154820495927427,10.686654755563481,6.551151082973298,-8.204984568586255,-31.818181818178346
1116,NotAtaxic,Switch,SwitchLeft04,S6,Split,118,7,27,-0.010126287286880142,,,,,,,
1117,,,,,,,,,,-0.6725815541561744,5.879076181359618,-0.15714366283659179,12.022738986545193,6.238511114409455,-8.487119578351866,-27.272727272728844
1118,NotAtaxic,Switch,SwitchLeft04,S6,Split,119,8,28,-2.1569916696259384,,,,,,,
1119,,,,,,,,,,-1.5761202031915715,4.908446301668025,-0.15698863945311647,11.755687058574054,6.006188344473792,-8.984072521479433,-30.30303030302639
1120,NotAtaxic,Switch,SwitchLeft04,S6,Split,120,9,29,-0.9347549592605731,,,,,,,
1121,,,,,,,,,,-1.2529036011358414,3.1746031746031744,-0.15396935219031757,9.540342080472698,5.547338061862511,-8.432107019906084,-30.30303030302639
1122,NotAtaxic,Switch,SwitchLeft04,S6,Split,121,10,30,-0.4880962949810055,,,,,,,
1123,,,,,,,,,,-1.1405520968966982,3.1746031746031744,-0.151212802765027,8.232132112137066,5.733581986090137,-7.897795089567509,-27.27272727273521
1124,NotAtaxic,Switch,SwitchLeft04,S6,Split,122,11,31,-2.2704923995817126,,,,,,,
1125,,,,,,,,,,-1.7246034410264741,10.303184120639148,-0.1576232236822788,12.019610164141426,5.708524434253398,-9.360577361752306,-27.272727272720658
1126,NotAtaxic,Switch,SwitchLeft04,S6,Washout,123,0,25,2.855435766354958,,,,,,,
1127,,,,,,,,,,1.011669756186155,-1.5723194389262214,-0.010382759450211429,-0.055548157354749605,1.4904518320102866,1.2172506313131208,-3.0303030302993648
1128,NotAtaxic,Switch,SwitchLeft04,S6,Washout,124,1,26,2.856152467053363,,,,,,,
1129,,,,,,,,,,0.843489290487895,-2.680097680097681,-0.006761452675198759,1.8075191613399682,0.7657749484283656,0.9867234663529558,-3.637978807091713e-12
1130,NotAtaxic,Switch,SwitchLeft04,S6,Washout,125,2,27,1.2902924508759668,,,,,,,
1131,,,,,,,,,,0.438067888972725,-0.2976190476190479,-0.0032765041714668264,0.848958949850072,0.4457179946128562,0.5143098156861612,-4.547473508864641e-13
1132,NotAtaxic,Switch,SwitchLeft04,S6,Washout,126,3,28,1.68164185803343,,,,,,,
1133,,,,,,,,,,1.1779997083876168,0.5323267518389447,-0.005384692870018609,-0.4075637971511412,0.8187298822884586,1.0605359318280847,0.0
1134,NotAtaxic,Switch,SwitchLeft04,S7,Washout,127,-1,29,0.4686451921559467,,,,,,,
1135,,,,,,,,,,-0.09704230208990339,-0.38194030969801895,-0.004164128362072667,1.388580630524018,-0.058685167871324495,-0.026115263351286444,0.0
1136,NotAtaxic,Switch,SwitchLeft04,S7,Washout,128,0,30,0.6219112511837182,,,,,,,
1137,,,,,,,,,,0.08502199192241733,0.4183402180761324,-0.005207906061354656,2.0679512409248986,0.2256882043532542,0.01270698778557744,-3.637978807091713e-12
1138,NotAtaxic,Switch,SwitchLeft04,S7,Washout,129,1,31,0.8325123385548494,,,,,,,
1139,,,,,,,,,,0.3326078858038457,-0.20713000630760714,-0.006127373017200219,0.7328226108743792,0.06445981035326298,0.8263019600299799,-3.0303030303039122
