,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1733,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,3,1.6784976227114896,-0.8837757688580012,-1.9572935502299056,0.0021193513596837327,-0.1847007057883019,-1.928650249134435,0.5063008780431915,-0.49870264167331513,4.545454545454049
1734,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,4,-2.193712947344551,-0.5204325974589494,9.156237189325424,-0.0021216309813433393,-1.162157155046529,0.3491353506993846,-1.7140417387990965,2.6571035404477037,3.0303030303039122
1735,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,5,-0.9659738251657473,-0.05732642279730982,3.8107716549781667,-0.0009568041812295647,1.427159164891151,-0.012412215724140196,-0.2729839748806029,2.7994261548891757,3.0303030302984553
1736,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,6,-2.9091189606022,-0.25678981434212034,3.3638782417245414,-0.001430053409417209,1.2520144684146288,0.7442175739943195,-0.8777926666567595,0.5260467317593935,-4.545454545455868
1737,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,7,-2.2744766389481015,-0.9439564714528146,2.472953551025684,0.0028935129093902584,-0.9107724584713708,-1.0383249533296919,-0.4580738568546536,-1.4537175602040406,-6.0606060606005485
1738,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,8,-0.9010006683041638,-0.47367462004073246,1.1097534273108915,-0.004646859345246071,-0.7491525977548719,-0.6916980550746814,-0.32649184718272295,-0.5224648364905882,-7.275957614183426e-12
1739,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,27,1,10,9,-2.2040550154869436,-0.8675719752456104,6.208960258114166,-0.0024430014446809173,3.223295886107138,-1.058415692262031,-0.5112272320371289,3.1642426002167205,3.0303030302966363
1740,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,0,1.5189662124171264,0.4248869539511517,2.128807309072963,-0.007106607856919536,1.3293719050860489,1.1277128148961708,-1.1441741326842134,-0.3614335520400225,6.0606060606060055
1741,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,1,2.344574591126076,-0.31153746325558984,-3.5892155384386246,-0.006236074165851244,2.6757673783736493,-0.23081519386988703,1.1891182022865507,0.8356849145165448,-6.060606060606915
1742,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,2,-2.000126694187969,0.38886407409052026,3.934842247535748,0.005217430850653668,-1.0305924849076575,-0.7301667723993148,-0.4115788623539629,0.2739397486140511,-3.0303030303039122
1743,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,3,-0.6143280954072452,0.0802752947566745,3.4086525785161754,-0.0045569863249544235,-2.3798547609887635,-0.3548545066756503,-0.1533758760702426,-2.0149778209392366,-3.03030303030755
1744,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,4,-3.2589767918442476,-0.2653218278981484,6.959315194609314,0.0010218512007488384,-0.18278950392596016,-0.15397023673014587,-1.3813558250967048,-0.18472324874297286,-3.0303030302966363
1745,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,5,-2.316908402876493,-0.7115547103111055,4.171642217572918,0.0015285460034927117,-1.231114551274402,-0.6838856321392655,0.23996372415564338,-0.7996645657763217,9.090909090919013
1746,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,6,-0.6318294640744,-1.024030434964871,7.093046588646262,-0.001966772345723747,-1.9766682326190619,-0.5664584612605381,-0.2168404935586068,1.5926050217110763,6.0606060606151
1747,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,7,-1.7614114164101977,-1.0441288803562685,1.8394416894631505,0.0023720347753663357,1.0137924040207338,-1.2031661139594405,-1.077825372869313,2.600439310724564,-3.0303030303039122
1748,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,8,-3.0610440957426306,-1.3362287270902016,5.471920236626119,-0.006031816917797098,-2.393402716126076,-0.25702100811582795,-1.5399085150824305,1.1003422815441333,15.15151515150501
1749,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,28,2,11,9,-3.3803689359414903,-1.6089747650454385,5.727568941125149,0.007990816623667032,1.4509335912839703,-0.7771742464316134,-0.6577443594884045,0.3253210580447252,4.545454545448592
1750,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,0,-3.559883194740422,-1.588023792613626,5.31428094328502,-0.04985667285968927,2.943972706393339,0.6496939996276012,-5.967446529503974,-6.819322156975222,-15.151515151515014
1751,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,1,0.2182392158893549,-0.3797434797190533,10.025067811445519,-0.14927213194227512,10.408752133147914,5.367827174639416,-9.706909487945836,-16.799095095677355,-45.45454545454413
1752,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,2,-6.421322292751796,-2.8111621586963054,6.659503748069511,-0.15113954339421687,13.934025619969276,4.0204722471911225,-11.120270237778158,-15.109073403121489,-30.303030303031846
1753,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,3,-4.950976130938315,-2.2215024389401563,7.3187365662389094,-0.15436317769241725,7.582030633483285,3.283436129791596,-8.899399728486003,-12.582723496035232,-24.24242424242584
1754,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,4,-4.2369110415680495,-1.578013102213518,4.669030659742734,-0.15598208798885965,9.519642531269767,5.25989436139966,-9.214208583639106,-11.77373161195133,-24.242424242424022
1755,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,5,1.3700234769570443,1.6106701860524382,6.52798862357686,-0.15191204635730549,9.243034593986792,6.7221236951423435,-6.955474314063451,-13.077159943166173,-37.87878787879163
1756,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,6,1.9207809910629408,0.6825374834465308,-1.9288813269371596,-0.15864108159782309,6.803454774798794,6.809709529684042,-5.577936076154561,-5.180138844685516,-9.090909090911737
1757,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,7,-0.40974472508287363,-0.18317675349686624,0.6677776456122575,-0.15052224742622855,9.66822306315106,5.850486562709619,-7.231221054539475,-12.618585682609147,-30.303030303017295
1758,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,8,-1.3943758877840935,-0.20124897812350895,2.708282765827523,-0.1530504820046938,9.634985104955845,4.862857587409749,-6.828616363833618,-16.656851234661694,-37.87878787879163
1759,NotAtaxic,Switch,SwitchLeft02,S2,Split,29,1,5,9,-3.8457234700520786,-0.8801335036152338,3.5779673047402003,-0.15319677696588774,12.11112436622085,5.579115164400321,-9.461526196412322,-12.825583831263824,-28.78787878787989
1760,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,0,0.9466229063091589,0.18364395758120367,4.39303814210739,-0.010065832523893994,1.3407003999961091,0.41922366980350034,0.4047817654080035,-1.4434825043307775,-28.787878787878526
1761,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,1,0.3029254951861873,1.253136239870642,3.6679267917408334,-0.005852921635811706,3.488529089725432,0.7759142403650543,0.25175460661307625,3.431867741635852,18.181818181818926
