,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
51,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Split,52,0,45,2.0630653458411814,-0.6742169158627433,-2.643119309785977,-0.1508847334457598,10.602199670040264,6.397104744959364,-7.98525184091892,-10.916908099022656,-24.242424242420384
52,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Split,53,1,46,-0.0226955221156544,-1.3642176233156746,-2.8771887829858835,-0.15484715655711548,10.126634077592328,4.919288669504851,-8.336098025543492,-7.178934830872052,-15.151515151519561
53,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Split,54,2,47,0.3199105310921766,-0.685499172018055,-1.94966225174013,-0.15309921384475658,10.19653166183322,5.3402987393465935,-7.338256065291546,-9.934118243950834,-24.242424242424022
54,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,55,0,0,3.513405539772748,1.5969363125887526,-4.777766272019146,-0.0022291198635699394,0.3596835666232181,2.070455840139658,0.5298794319332671,1.8972070572522384,3.0303030303002743
55,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,56,1,1,3.360971778330196,1.2139195143574284,-4.244850911517578,-0.002343757478074554,-0.4557214602075561,1.7323156799933201,0.757340710572521,0.2706319607996477,-3.0303030303002743
56,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,57,2,2,4.233782219164311,1.351005862457562,-3.7112858880943875,-0.002797357758840671,0.09886616408222437,1.4912287394205919,1.2711881387113806,0.00427511999289365,-7.275957614183426e-12
57,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,58,3,3,2.2911534164891663,0.8372944533222793,-3.022073688740357,0.000159611304782023,-0.44067074554133967,1.0859865130800443,0.730736087067001,-0.9272537332062178,-3.0303030303057312
58,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,59,4,4,3.9588080512153,1.2085172865125742,-2.2290406348377383,0.0006004909801706482,-0.5780075535629265,1.5313004002425998,1.3255803271977697,-1.006461393758137,-3.0303030303039122
59,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,60,5,5,2.4419457021385824,0.8375187112826978,-1.6649442459364296,-0.0009081548374720583,0.44279772825909447,0.7334795865145622,1.0125535907167347,-1.485894318753605,-3.0303030302984553
60,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,61,6,6,0.0038840553976910996,0.29889116383560577,-0.549778860281144,0.00016068096608737314,0.5832941845209376,0.746466896750718,-0.10756290320193784,1.1120578022271843,3.637978807091713e-12
61,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,62,7,7,1.4523592862216077,0.4087091696382501,-1.6321279567230125,-0.0015531243570997832,-0.02636379665801769,0.7178142817333679,0.013700157704974458,1.3158197613070435,1.8189894035458565e-12
62,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,63,8,8,0.3925978535353636,-0.003074877189888525,-2.799247334766461,-0.0012601426278019134,-0.6391506002406544,0.06285002737337209,-0.5215770066386369,0.17000194049143147,-7.275957614183426e-12
63,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,64,9,9,1.7713604551373408,0.45500668612392303,-2.478915697306502,0.0017596025535256687,-0.2570181181936988,0.6524134163904876,0.44893399633542685,-0.3895509049823431,0.0
64,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,65,10,10,0.28137823547982066,0.19767452972102717,0.2399975733309061,-0.0004715151124978223,0.2059859458846205,0.6763034396701642,-0.6508605648773198,0.511850881264472,0.0
65,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,66,11,11,1.5721870191169671,0.3341125719474931,-0.6321482546972739,0.0016932670834022834,-0.9322195342092812,0.16449244335447588,0.4539046624694265,-0.6292146468777098,-6.0606060606023675
66,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,67,12,12,-0.9839298749210457,-0.5090347444168373,-0.1167834501167837,-0.0011405273729875043,0.2318796485361787,0.40959830235951245,-1.280266347557614,0.48103484374918537,-3.0303030302966363
67,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,68,13,13,0.7076995541351323,0.26419042336820553,-1.3000292158241473,-0.0019399505327551414,-0.3423363271385824,0.45960744222007577,-0.3590246643682633,0.7790848004251707,0.0
68,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,69,14,14,1.4684349599510824,0.4317196932705798,-2.7208000915590427,0.0004894036558913406,-0.3474225901593826,0.8558986162898634,0.5083411630958352,0.8637067298859726,3.0303030302966363
69,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,70,15,15,2.026089754971622,0.37952769886362603,-1.3899864777057762,0.0004377807117725563,0.012862080275382937,0.3267230409564661,0.0013890892568326763,-0.08266251014017456,-3.0303030302893603
70,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,71,16,16,0.8457838886916278,0.519570437344619,-2.174129205907435,-0.0034067517242191425,-0.07913762872868801,0.6889603354714211,-0.28659358169092286,0.09102001648058788,-9.094947017729282e-13
71,NotAtaxic,NoSwitch,NoSwitchLeft02,S4,Washout,72,17,17,1.944963859789297,0.4502237686003028,-2.128284035349533,-0.0003542464005451551,-0.012530702533112503,0.5951255258887471,0.03666958022196809,-0.09109190105574072,0.0
72,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,73,-1,18,-0.34229779484292067,-0.10826997082644141,-0.14381927317250698,0.00135480935327284,0.3465748796559467,0.23383419923111148,-0.6443524601483617,0.10917179934153154,-7.275957614183426e-12
73,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,74,0,19,0.22870458737773447,-0.15283786889280648,-1.7273683940350608,0.00030590662007252967,-0.4791336830216437,0.1806278421421439,-0.3171024900494075,-0.5271666521222862,-3.0303030303030027
74,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,75,1,20,0.8524268564552102,-0.09083892359880963,-1.1863590158163815,0.005834494976468374,-2.236799760298325,-0.018630364928569065,-0.35240288936726927,-0.62864868770437,-1.5151515151519561
75,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,76,2,21,2.8382811883483186,0.648819316517212,-2.1994398299619187,0.005194279113666142,-1.9841974431818414,-0.004774151426374829,1.2649863657325113,-2.453598763431664,-6.0606060606078245
76,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,77,3,22,1.6111585828993782,0.29363921194362064,-1.1981005127934954,0.0034314952874365118,-1.519343828914117,0.3320963695796024,0.3446078059649267,-2.0427455037850883,-1.0913936421275139e-11
77,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,78,4,23,1.871600182227894,0.5916335365988843,-1.4143029497292665,0.004194625033822633,-1.2576324771149388,0.4638074624417641,0.8154242929786335,-1.1202320337282785,-3.0303030303020932
