,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
3080,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,0,-13.544361008246199,-4.333837349771677,2.924091880955795,-0.010408160125218627,1.932821049031972,-5.4394050559612275,-4.264946369209667,-3.442875299349282,6.0606060606078245
3081,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,1,0.16059396753702515,-0.8180275874142282,-4.778486588970616,-0.010571774208695137,4.7160241740319435,1.392543709237966,0.34391076744074667,-3.3852222501705427,-3.0303030303011838
3082,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,2,-12.676617564285124,-4.127372832775549,-4.72026520889716,-0.004957449675760589,3.4998851994473057,-3.706712401675862,-4.0282077981967745,0.5873015873017593,-12.121212121212011
3083,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,3,-10.430666816284216,-4.257209329456202,-9.15321208599357,-0.015273480818330118,5.0987631072295585,-3.0068272262820592,-4.8201788447534994,-4.565199971204187,1.5151515151501371
3084,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,4,-4.194680579693113,-2.414090249007657,-14.211074945608537,-0.015317143547907253,0.22293587458787556,-2.2819383858831834,-2.98953316428441,-6.16996769208972,3.0303030303039122
3085,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,5,-13.82504545960343,-3.328140361762223,-7.031778831886193,-0.006162924238855921,9.405625548082753,-3.7747610699046596,-4.63991377088756,-4.838496366729093,1.5151515151519561
3086,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,6,-22.69960843644668,-5.684944552166698,0.7342802456482936,-0.008947512605938651,6.798278603088164,-7.3402963182339995,-4.891150118124585,-2.591291525716251,6.0606060606078245
3087,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,7,-2.908241358378376,-1.4224923784520485,-6.780871269503222,-0.01097175734470951,2.241988776107405,0.4792666515517787,-2.420401525015791,3.730158730158415,0.0
3088,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,8,-0.3120431704443547,-1.2543266513568767,-12.252732741364692,-0.003958978539176122,4.747158268886807,-1.7285067304617776,0.0024706907946665524,-1.5008458973988894,9.09090909090446
3089,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,99,4,48,9,-6.479383689896707,-2.124228096533713,-2.5444082789418703,-0.017848569499086142,5.701449102022849,-4.26847747722967,-0.8151884753294496,-8.547273982057277,7.275957614183426e-12
3090,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,0,-2.4766025829285923,-2.3388023559395634,-2.7744916841762675,-0.0037552057669552052,6.292580755471334,-0.6465198696663386,-2.352985420612356,-1.1288638262309192,3.0303030303045944
3091,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,1,-2.5605721615270483,-1.6124720087392816,-7.048620156188675,0.0049999366329898515,-2.1675309194083496,-1.1561056259104028,-0.23897652674205005,-5.008792931617542,-22.7272727272707
3092,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,2,-3.0427730152794084,-1.4677596376837485,-9.621240356983993,0.0023823752391392006,0.3521877507167801,-1.772786117964717,-0.7785404089725318,-4.38915973076773,-6.0606060606041865
3093,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,3,-5.509186725131855,-1.681126926446666,-11.133851622483576,-0.00812472232107092,0.31276921230536914,0.14491036283446235,-0.1455280034229247,-2.370227370223631,-6.0606060606078245
3094,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,4,-3.2966777239875853,-0.558846844129306,-3.73902422765618,-0.00168451805008335,5.077441693957809,-0.49795860393276214,-1.840690843986721,-1.5927375516387983,7.275957614183426e-12
3095,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,5,-19.853139344695307,-7.211987292288555,-8.165855566252226,-0.018542831006204463,6.974794714224984,-6.4519224319044675,-3.802624005661258,-1.7191346904457703,-15.151515151515923
3096,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,6,-8.56220509415978,-1.6738443225758886,-9.491024160255604,-0.006531714655851145,4.154504039300178,-1.3034448674116312,-1.164516487506873,-2.6953894059119072,-4.545454545455868
3097,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,7,-0.6188912533239375,-1.0969570955078396,-1.5792028897526507,-0.0027853900814674565,2.6026727812422195,-1.2467609431205666,-1.8301618942106472,-4.6389611255612095,-3.0303030302966363
3098,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,8,-8.56948329433962,-0.5730911860091794,-7.025860847826133,-0.006394483711551907,5.706371988110277,-0.5816854290689442,-1.232030849264106,-1.728559258679553,3.030303030318464
3099,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,100,5,49,9,-7.746294743795033,-2.3404087245299934,4.774253637036779,0.008304296852031323,2.0157040168942046,-1.6056631044290164,-2.7965615012428913,-4.096396950496757,-1.5151515151483181
3100,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,0,-16.86217276226097,-4.578160232529939,-8.69968201850265,0.010662202140412302,4.367645982941383,-6.243236586702398,-2.7836916709476043,-7.644504342616514,-18.181818181816197
3101,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,1,-2.1362082834888554,-1.6239075659706828,-14.997620847947559,-0.006420786438281034,4.137269093934123,-1.4740972486810513,0.2939429427638345,-4.426603567725049,-3.0303030303020932
3102,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,2,-11.926046978051687,-5.369901555104306,0.7980760989178312,-0.011977003570360106,5.414951616615184,-1.0989499011826531,-4.85742626768166,1.3842940685079554,3.0303030303057312
3103,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,3,-8.61117523819209,-2.8240526127530075,-5.258455831833547,-0.0028366720515242694,1.040120237202757,-4.566325531262681,-1.9933557992029876,-1.4939309056929133,-9.09090909090446
3104,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,4,-6.339953293813409,-1.5036471728559775,-8.67748446023406,-0.010211859252181599,2.661913733691051,-1.3560304416951006,-1.6163442592427941,-0.9030459030445925,-12.121212121212011
3105,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,5,-4.72990957866719,-3.3667703633794446,-9.410647290583592,-0.008680805303533434,1.1620320168293858,-4.517087037314486,-2.5345919830630237,1.7653971879305743,9.09090909090446
3106,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,6,-7.578991103735774,-3.0171906405802673,-0.03495052358247597,-0.003986281034246197,3.0378810484401413,-4.397623434612672,-2.2647233442826575,-4.468054511891971,0.0
3107,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,7,-13.724654169877851,-7.55442405769741,-2.0022184857761354,-0.009976333220830413,11.536658147795379,-11.470223266726311,-3.49801753907893,-10.258663392991448,-1.515151515155594
3108,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,8,-2.599690148032721,-2.7554208144230614,-10.310197515471149,-0.00715374428690721,4.908069135364059,-3.235794008282131,-3.1077097883128033,0.47488940931371104,9.09090909090446
3109,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,101,6,50,9,-12.416290824024188,-3.4485031422176107,-13.364814274888051,-0.001311793051577692,6.037288884121153,-4.603709179142928,-0.5271441527087433,-6.9090951625906065,-4.545454545448592
3110,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,0,-5.2828942594595105,-1.688366374146284,-13.739403964878024,-0.009269047513051451,-1.1897591228035367,-3.68582019099485,-1.6646329321042685,-5.861409122277124,-9.09090909090628
3111,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,1,-2.145533099027091,-2.607260284563935,-7.961371928264749,0.006859739015809607,1.2452353532065388,-1.797897615015291,-2.6039925006905094,-4.726876038350113,-6.0606060606041865
3112,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,2,-3.5141077616691234,-2.043952801777067,-14.265719754351707,-0.00733870068692391,-0.1288263083306731,-1.2810735670404547,-1.181568954930185,-7.460317460315373,-9.09090909090628
3113,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,3,-6.803189836075262,-1.9997352264983306,-4.499446473879643,-0.003875512466708503,4.689698909669616,-2.597672208792421,-1.6800535568083177,-1.7514082125389017,-1.5151515151483181
3114,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,4,-4.053136044990595,-1.2957644747198742,-0.10877764689090796,-0.004201829496412179,4.257797281453122,-0.9574372381932399,-2.2092873587218094,-6.2082154136422325,16.66666666666606
3115,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,5,-10.81110637327346,-4.242061320743595,1.3466113267293753,-0.0075607361319336985,1.329572273023203,-4.081387462226875,-2.946373139969033,-7.285147635057982,3.0303030303020932
3116,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,6,-7.024574663440063,-3.218892403688116,0.7342802456482936,0.008009324131257156,4.797496859874769,-7.981385092943999,-2.0505916711055647,-6.339899143738791,7.275957614183426e-12
3117,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,7,-11.243155757162071,-3.7136852905441486,-2.3907197543517062,-0.010366900618203528,8.044890843657925,-6.157391448615005,-1.2350594876992318,-8.809523809524435,-18.181818181816197
3118,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,8,-3.4598131883315943,-0.48391616467553433,-8.673614491193812,-0.013131737747937411,2.8625591034038393,0.01890975618205104,-1.5896567913017066,-4.382528050086634,3.0303030303039122
3119,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,102,7,51,9,-9.43571241908306,-2.098369072948273,-4.1570511618530555,-0.02012599723839406,5.593581793685544,-0.8187287263195806,-1.6959539085927702,-2.0794779101823337,7.575757575756143
3120,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,0,0.2993089473317099,-0.8955400202447166,-6.0453807713008585,0.008088244036033143,2.661751898049502,-1.2601447506786094,-1.477792238948318,-3.462670078248152,3.0303030303048217
3121,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,1,-2.4521731075103332,0.3460924669913368,-2.9694234580554095,0.005236198485952526,3.6704272132128324,-1.7200758641817977,0.5383437570899474,-9.508447015889764,-6.0606060606060055
3122,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,2,-10.597572721324298,-4.652820408508447,-6.258726747358699,-0.016604554009714723,9.520862720630788,-5.502974076150185,-5.422295430492397,-6.23249299719901,-18.181818181818016
3123,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,3,-11.65875614984779,-3.8516280189142833,-4.2514747401066915,-0.005848271463578081,2.9777706672848865,-4.34340303594421,-3.354100699376545,-3.125566190083269,0.0
3124,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,4,-9.158787779836516,-3.485016345539897,-9.59945095511561,-0.006687685496059789,6.92960657483971,-0.16520219879541642,-6.3421684804588665,-1.6876951776484503,9.090909090909918
3125,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,5,-16.989051905253405,-5.121399570321458,3.675456716236529,-0.003739894193905108,3.891001486216311,-5.741035223809963,-5.117781735362513,-0.4489457474520506,9.090909090919013
3126,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,6,-8.186395211361344,-1.9762258701890545,-0.8186269410617079,-0.008563689507846639,7.269883075547085,-1.6291242336183025,-3.236758299548171,-2.462522045854165,-3.030303030311188
3127,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,7,-0.8652520391383973,-0.42704520037241167,-11.288155651787605,-0.0013413409456611708,2.8585594511192696,0.9758593177153152,-1.1524732185132578,-10.807561190693317,-9.090909090908099
3128,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,8,-9.753498769806235,-5.2038703958740555,-9.38245389740164,0.002033917022658885,0.04120751192306216,-3.667697007407245,-1.012716582327144,-6.594782721828871,6.0606060606078245
3129,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,103,8,52,9,-11.483834940685767,-2.529416488811293,1.3303011656385064,-0.003503440823815901,4.822619916614087,-0.44679060528175185,-2.1852290777512735,-6.623361586428498,-1.5151515151446802
3130,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,0,-10.118127080837368,-5.001566583022139,6.289835801203849,-0.0012188378284775647,1.7216522038884712,-5.712606417209617,-3.806487189398865,0.8038200730413223,2.2737367544323206e-12
3131,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,1,-7.794028551599666,-4.565076754575998,0.7342802456482936,-0.013932600602628964,3.959931909837252,-3.0853709838638004,-4.577423470016868,-8.41423451100674,-12.121212121210192
3132,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,2,-16.777054921253217,-5.755477196804623,7.955201400995679,-0.006014354397444993,4.347979099260826,-6.227133523367559,-4.494774173004458,-13.260068908365053,-1.5151515151474086
3133,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,3,-21.186112846699046,-3.736431867951538,-10.174810663442615,0.0053218031182890035,8.7716870034985,-2.718081586690051,-3.8759705514618474,-4.729714432868789,-3.0303030303002743
3134,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,4,-9.012220772100108,-2.964983327986431,-9.44327206887295,-0.00138758533204969,2.725045370170335,-3.7618559699267173,-4.9834831665151285,0.9054834054821583,15.1515151515232
3135,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,5,-5.762775469015963,-1.2965765428499054,-3.858001926518635,-0.012406281489760668,1.974004366582534,-1.2587094226670281,-1.8759979864563832,-1.9841269841212679,-7.275957614183426e-12
3136,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,6,-3.1785068798036207,-0.39556431485706867,-0.4561959448278968,-0.011207432978425885,8.308744591093216,0.5388645531753973,-3.1409438932784894,-2.9604460535078303,6.0606060606151
3137,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,7,-4.9107745695741585,-3.285839537943687,-0.694291182923135,-0.0002829233286786581,2.872051012759897,-3.3145641909372934,-3.440391848785694,-3.4413509348779208,-4.545454545455868
3138,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,8,-1.4042642089545154,-0.18206649794282725,-2.7197774337614975,-0.004214332583829028,4.191568804911043,0.45156963746547873,-1.2816989783084978,0.5459934977978591,7.275957614183426e-12
3139,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,104,9,53,9,-11.147459559678481,-3.321747759142916,-7.996780360412312,-0.018350889717620375,1.125933127428496,-4.57901228959307,-1.9805550434395087,-10.824911524892357,-22.727272727272066
3140,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,0,-5.1472336062970285,-0.4828514036943776,-1.7755790191069325,0.007276946787153515,-8.085296451042016,-3.791938318362714,-0.36997027670092564,-2.8569505752232054,-7.575757575756143
3141,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,1,-4.7337551017693045,-3.0406937016818887,-4.871066227726458,-0.0014673265864670049,1.2244895652488452,-3.622537638603209,-3.830461983728867,-1.7770737633746663,-4.545454545451321
3142,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,2,-11.993463082455065,-3.8802171742047875,-1.2265040680771948,-0.01935187920049314,3.1400070447311634,-4.920957513931189,-3.2264817363084717,-2.0462580807390864,-6.0606060606041865
3143,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,3,-3.127590304381414,-1.8339546806118179,-4.796420264845183,-0.0048562338740862215,1.3515089657973078,-1.491768159448899,-1.2140381938279319,-0.917262183038968,-7.575757575754324
3144,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,4,-7.298010016640745,-2.392643104462138,-4.460524949156901,-0.004517023983676094,7.34295572094652,-1.7380762260770446,-3.2870063396414935,7.768194997294984,27.272727272724296
3145,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,5,-10.643193829048613,-3.9486442474841468,0.29446046448545393,-0.0037686775346951057,7.407813280921204,-3.779216936541747,-3.805136632437666,-3.0011335635768255,-1.8189894035458565e-12
3146,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,6,-14.804717718660953,-5.677947087283528,-4.183752541236952,-0.0028135381081666744,8.416203457096998,-9.621281804014462,-4.250593089094053,-6.262201850434131,6.0606060606078245
3147,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,7,-9.903640910540673,-4.091655321357663,2.488666210560574,0.002028698370976967,2.825942413344734,-4.64188461065179,-3.560406463314763,-2.982312102089118,-9.090909090911737
3148,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,8,-8.977740672811763,-2.405304816800353,-10.034950523582477,0.012715051025729007,6.78701175985114,-4.1451598337603635,-0.9696451822916856,-0.05072204320244822,3.0303030303039122
3149,NotAtaxic,NoSwitch,NoSwitch03,S5,Washout,105,10,54,9,-4.943840883907114,-2.8858853875222508,-0.9180186049264193,0.0007478904063144831,3.9167410596854495,-2.5757702593048926,-1.7160388676807088,-4.576719576719022,-9.09090909090446
3150,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,0,-0.1447581281565533,-0.2871502282489615,3.869169332551415,0.0032871082303654042,-2.5409159034189486,0.8675315163352337,-1.3174687026622536,-1.3146892485536732,10.60606060606085
3151,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,1,-0.5932586361663681,-1.5426663190273402,-3.769766818547306,0.011690153387577285,-3.6200976130937903,-2.5018614952010267,-0.4984445299660507,4.523382813347581,6.060606060606915
3152,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,2,3.3131069607204893,0.787981496330211,0.30529755063470976,0.009994424259440457,-3.182621194858747,2.7578736796523557,1.333318830670759,-1.3311796482667333,-4.545454545454959
3153,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,3,-1.8819789693813078,0.14299522808443754,1.6356385868580992,0.00021000740890411707,-0.9356912940439059,1.9986855863321011,-1.1106130828656404,0.7098242605534537,3.030303030309369
3154,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,4,8.294232472292379,3.5282109167192317,-3.0299452788496364,-0.0068082217396434885,-10.208723023282928,5.008138149274316,3.7552155371972873,0.582669169012501,-4.54545454545223
3155,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,5,0.7404211795691111,0.1473471426154518,0.07638702760654015,-0.012756943612817012,-0.033575560385244785,2.684009436405063,-1.1027799858716065,0.5225438339423221,15.151515151514104
3156,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,6,0.22547558100539788,2.785242591858868,-2.1576846872050357,-0.015528720056914275,-7.446477870748467,1.9157928839951808,0.5713719471431631,5.396450491898463,-33.33333333333758
3157,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,7,0.13062448212595257,2.077738607649131,2.719863548024975,-0.0002855951428852588,-2.2263998937124683,3.6656659058850494,2.049434514172802,1.0817557728381573,-3.0303030303057312
3158,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,8,0.3733471186473878,1.3768621289159668,-3.152482867930022,-0.014572269857344236,-2.496149082376519,1.8977804971605394,-0.006022643939886052,0.12450272164778298,-9.09090909090628
3159,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,1,0,0,9,-2.7887517755681728,-1.1804226316542028,-0.7015224597140644,-0.00520236681655481,-1.1836697356869337,-2.252582588581106,0.7647620403651985,9.474115492144463,18.181818181821654
3160,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,0,-2.7136842581788585,-3.4964686749012586,3.3394143228919004,-0.010709382558758931,3.593348493479752,-0.8291623174213782,-2.746982757466654,-5.527380143031788,3.0303030303048217
3161,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,1,1.3821842694523667,0.10552757979986183,-0.20834224871937845,-0.008208774962312732,2.2910339663727797,1.1137952708234309,-1.2661438331077335,0.7851050551325187,6.0606060606060055
3162,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,2,3.5401392464686126,0.7558778325870747,10.692429697990342,0.011597976832420906,3.8522469876992886,0.2407664803142353,0.17577399140904504,-4.761993865710153,-9.09090909090719
3163,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,3,-0.8415530426333788,-0.7623123755204446,-2.1227354954991533,0.006735645770295062,-0.5054088553996792,-0.858033305466769,-0.2747354175927086,-0.370119963934755,-4.54545454545223
3164,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,4,0.6346114958175662,1.091981163871516,-2.96837309032431,0.0035098897506760374,-2.4116400516394236,1.0357172802241337,3.217052471443992,1.8135317368084785,-6.0606060606023675
3165,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,5,-3.3854629054213916,0.31031637542512414,-0.6438205714390373,-0.0019991623705582495,-1.054735234714414,0.3110315342142371,-0.17366110844000104,1.3450991206329732,9.09090909090446
3166,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,6,0.5176274463383805,-1.6483364388042006,-1.7062747550552428,-0.009647201806468914,0.6823260374743683,0.11431376139324811,-1.3232273542414958,0.16434247129216573,1.2732925824820995e-11
3167,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,7,0.5881261343907767,0.2509102923855835,4.616166949025694,0.006321651405817849,0.12385435778686116,0.5025736009231849,0.9893323780414676,-2.0649975268993437,-3.0303030303020932
3168,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,8,-1.0001596778330253,-1.5248779153390544,-2.2991785832531884,0.0028329334561605357,1.4535268147786695,-1.7930216603464828,1.0211487955621834,0.8891691553442342,6.0606060606060055
3169,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,2,1,1,9,2.539478648792638,-0.4090057232008846,1.5435009947205076,0.003844125689318828,-0.45100125399498836,-0.46711160679055297,-0.8708136163816249,-2.228249226095386,-3.0303030302984553
3170,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,0,-2.4950432054923652,-1.5762959965397059,-10.500536049316537,0.0010458879810543165,-0.02871811991990114,-0.962170687588781,-0.39602951542256903,4.414884632281236,3.0303030303030027
3171,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,1,-2.192910191185952,-0.30493486280588655,2.1156347172270547,-0.0030863482874243786,-0.9047535597675562,0.3691011349016122,-0.41915881125123633,-4.672177181759693,-3.0303030303016385
3172,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,2,-0.48229333126184315,1.288371808689341,1.4540416310675957,0.003142513491059734,1.3575120405717342,1.0240116275348328,0.1657640741248656,-1.7200947232013277,-13.636363636360329
3173,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,3,-2.035481359822157,-0.4645365410226745,0.6455200709663904,0.003240950650000185,4.172812567816905,-2.425087822808166,-0.12720609119602955,-0.04691594224242124,-6.0606060606060055
3174,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,4,2.067257659603868,1.0104399641853163,0.9453413807776885,0.006549785021470883,1.2032248757102622,1.2587140786527584,1.0073744631881283,1.3530445116155363,5.4569682106375694e-12
3175,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,5,-0.028976286300519405,-0.4061514434034237,-0.6918917826989786,0.005996612084353065,-2.0689106950856484,-1.246862787294802,0.6897806738591896,-4.048876665336614,-1.5151515151501371
3176,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,6,0.28977056946416724,-0.28733311903774705,1.0689428588720489,-0.005495678937007892,-1.1850723112472252,-1.245878585661302,2.4051869821974066,-3.162055335967331,-9.09090909090628
3177,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,7,3.34131544033049,0.8319058670345711,-2.749358655282,0.004927874368336721,-2.7351494991417695,1.2248838790739285,0.8996435895975168,-2.670807453414298,-6.060606060616919
3178,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,8,-0.17047458224826073,-0.3847876561712482,1.5395852265449657,0.008886106455882337,1.9648272581774933,0.9873867034912251,0.026315857303984558,-3.775574334040126,-4.545454545454049
3179,NotAtaxic,NoSwitch,NoSwitch04,S1,Baseline,3,2,2,9,6.20003131904987,0.2583862786511375,-4.540108657738446,-0.0019839937724984436,-3.843615753482098,1.846516596806481,-0.7613879519174844,-1.1937213211535607,1.2732925824820995e-11
3180,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,0,-8.763538707386388,-2.640267882633424,-3.224895023675511,-0.12928774780302207,-4.064228558781181,-0.8702773277205722,-4.960267645239142,-1.8897020021410285,-18.181818181818016
3181,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,1,-6.296735209043533,-1.1369866118297765,11.144022393293142,-0.16362686527354034,10.568734371300891,7.193983444059768,-7.3355356090910675,-10.52000305794214,-37.87878787878708
3182,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,2,-11.389745847143331,-3.170758353486349,5.470581545079889,-0.14476452788591784,9.896808200412352,4.495771003491939,-10.868018822091997,-14.622851015636133,-40.9090909090919
3183,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,3,-2.2604894156407767,-2.2991478157048775,1.4978816111732423,-0.15890505494261378,13.96882413613676,2.505969037913303,-6.602211368780303,-15.278599851519147,-33.33333333333758
3184,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,4,-9.493247908775274,-4.321915067190105,-0.650719199499687,-0.15575732943711798,11.251572888306924,1.1405520968966982,-10.55028267167279,-12.332136590375942,-34.84848484848226
3185,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,5,-9.051270918412655,-2.622512068596599,-2.137802291845937,-0.15229099027069265,12.52832398958192,5.8889976655593586,-10.98567777691467,-12.814937832835476,-34.84848484848226
3186,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,6,-8.831506251753652,-1.3925492315828478,7.928192275020913,-0.16153015729632839,15.70160991013654,8.979109947127512,-11.77622804905586,-9.756895284178277,-16.666666666673336
3187,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,7,-4.098017528803709,-3.0712457059767146,5.158804610024123,-0.1580417787796995,14.840324478920095,8.801558523467094,-12.794899283905991,-13.810794806880637,-30.30303030302639
3188,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,8,-5.8248115308356745,-2.1874308034515764,2.8369191486037773,-0.15593601848446512,14.059166956429536,5.253652506456831,-10.17347730063257,-13.573714524797502,-25.75757575757416
3189,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,4,0,0,9,-2.7151396780302974,-5.3430325569374375,-0.6316115375348819,-0.1534481103523506,11.007308959960923,4.731679010872881,-14.16951985237732,-14.531640678848046,-33.3333333333303
3190,NotAtaxic,NoSwitch,NoSwitch04,S1,Split,5,1,1,0,-7.372638432666491,-1.579651380092784,4.648168375703677,-0.14589701555988746,13.681809910218718,6.095198428992063,-8.224864695169003,-9.468100073072225,-24.242424242423
